date,price,load_forecast,renewable_forecast
2019-11-09 12:00:00,41.42,56100.25,17253.75
2019-11-09 13:00:00,40.01,54913.25,17145.5
2019-11-09 14:00:00,39.96,53449.75,15588.5
2019-11-09 15:00:00,41.67,53125.25,12783.75
2019-11-09 16:00:00,43.81,53858.75,10709.0
2019-11-09 17:00:00,49.95,57042.0,10667.25
2019-11-09 18:00:00,51.0,57903.75,11009.0
2019-11-09 19:00:00,48.45,56164.0,11181.25
2019-11-09 20:00:00,42.75,52740.5,11063.0
2019-11-09 21:00:00,40.36,50219.25,10882.0
2019-11-09 22:00:00,39.66,48790.25,10549.0
2019-11-09 23:00:00,36.67,45776.0,10003.75
2019-11-10 00:00:00,37.57,42885.75,7698.5
2019-11-10 01:00:00,35.3,40667.25,7357.75
2019-11-10 02:00:00,35.13,40100.25,6935.5
2019-11-10 03:00:00,34.22,39953.75,6611.0
2019-11-10 04:00:00,33.86,40315.0,6304.5
2019-11-10 05:00:00,35.01,40509.25,5989.75
2019-11-10 06:00:00,35.6,40855.25,5626.75
2019-11-10 07:00:00,37.52,42351.5,5496.5
2019-11-10 08:00:00,37.52,45146.25,7492.25
2019-11-10 09:00:00,39.12,47988.75,11654.25
2019-11-10 10:00:00,38.4,49976.5,15337.5
2019-11-10 11:00:00,38.84,51937.75,17195.5
2019-11-10 12:00:00,40.1,51539.5,17217.25
2019-11-10 13:00:00,37.8,49777.5,15333.5
2019-11-10 14:00:00,39.68,48817.25,11697.0
2019-11-10 15:00:00,41.35,48886.0,7082.0
2019-11-10 16:00:00,46.41,50178.25,4063.75
2019-11-10 17:00:00,52.17,53882.25,4137.25
2019-11-10 18:00:00,53.09,55225.0,4824.0
2019-11-10 19:00:00,52.51,54034.0,5574.0
2019-11-10 20:00:00,51.01,52004.75,6251.75
2019-11-10 21:00:00,47.0,50316.5,6862.25
2019-11-10 22:00:00,44.25,49673.5,7520.25
2019-11-10 23:00:00,39.88,46839.5,8271.25
2019-11-11 00:00:00,35.66,43363.5,8056.0
2019-11-11 01:00:00,35.97,41838.25,8373.25
2019-11-11 02:00:00,36.03,41588.25,8424.25
2019-11-11 03:00:00,34.75,42191.75,8457.25
2019-11-11 04:00:00,34.8,44095.0,8782.5
2019-11-11 05:00:00,36.58,48263.5,9707.75
2019-11-11 06:00:00,43.42,57007.0,11159.25
2019-11-11 07:00:00,47.69,62697.25,12932.0
2019-11-11 08:00:00,51.0,64637.0,16129.0
2019-11-11 09:00:00,49.85,65086.5,20884.25
2019-11-11 10:00:00,48.0,65675.75,24860.0
2019-11-11 11:00:00,47.42,66391.0,27014.25
2019-11-11 12:00:00,46.0,66443.25,27273.0
2019-11-11 13:00:00,45.64,65999.75,26162.0
2019-11-11 14:00:00,44.11,65373.5,23886.5
2019-11-11 15:00:00,44.62,64999.75,21441.0
2019-11-11 16:00:00,44.78,64987.5,21287.0
2019-11-11 17:00:00,48.28,67286.0,24062.25
2019-11-11 18:00:00,45.39,67197.0,26636.5
2019-11-11 19:00:00,40.36,65659.5,27829.75
2019-11-11 20:00:00,35.26,61946.5,28056.25
2019-11-11 21:00:00,32.8,58603.5,28006.0
2019-11-11 22:00:00,32.05,55428.75,27512.25
2019-11-11 23:00:00,26.09,51409.25,27336.25
2019-11-12 00:00:00,30.9,48132.25,23944.75
2019-11-12 01:00:00,31.45,46374.75,23495.5
2019-11-12 02:00:00,30.67,45737.75,23448.75
2019-11-12 03:00:00,29.1,46201.5,23395.0
2019-11-12 04:00:00,32.3,47769.0,23398.5
2019-11-12 05:00:00,35.3,51220.75,23549.25
2019-11-12 06:00:00,40.66,59081.75,23841.5
2019-11-12 07:00:00,46.35,64607.25,23998.0
2019-11-12 08:00:00,43.99,66033.5,25062.0
2019-11-12 09:00:00,43.0,66172.0,26892.25
2019-11-12 10:00:00,42.41,66594.25,28541.0
2019-11-12 11:00:00,42.03,67707.0,29372.0
2019-11-12 12:00:00,40.5,67507.0,28896.5
2019-11-12 13:00:00,43.79,66986.25,27059.25
2019-11-12 14:00:00,46.39,66230.25,24182.5
2019-11-12 15:00:00,51.18,65834.25,20594.25
2019-11-12 16:00:00,51.08,65818.0,18615.5
2019-11-12 17:00:00,59.21,68147.0,18909.5
2019-11-12 18:00:00,58.32,68027.75,19536.25
2019-11-12 19:00:00,50.42,66405.25,19811.0
2019-11-12 20:00:00,46.81,62496.5,19494.0
2019-11-12 21:00:00,40.95,59204.0,18863.5
2019-11-12 22:00:00,39.26,56062.25,18027.75
2019-11-12 23:00:00,36.74,52002.5,17429.0
2019-11-13 00:00:00,34.0,49825.75,16922.75
2019-11-13 01:00:00,34.83,47768.75,16837.75
2019-11-13 02:00:00,35.01,47072.75,16860.0
2019-11-13 03:00:00,35.01,47602.5,16891.25
2019-11-13 04:00:00,35.13,49019.0,16809.75
2019-11-13 05:00:00,36.06,52491.25,16861.75
2019-11-13 06:00:00,40.71,60112.75,17078.0
2019-11-13 07:00:00,47.7,65351.0,17165.0
2019-11-13 08:00:00,52.08,66999.5,17998.5
2019-11-13 09:00:00,51.56,67547.5,19347.0
2019-11-13 10:00:00,50.12,68176.5,20280.0
2019-11-13 11:00:00,50.59,68899.0,20553.75
2019-11-13 12:00:00,48.97,68369.5,19895.75
2019-11-13 13:00:00,55.12,67922.0,18222.75
2019-11-13 14:00:00,55.98,67200.0,15939.25
2019-11-13 15:00:00,58.42,66860.75,13474.5
2019-11-13 16:00:00,63.51,67083.25,11937.0
2019-11-13 17:00:00,67.2,69407.0,11504.75
2019-11-13 18:00:00,56.09,69262.75,11227.75
2019-11-13 19:00:00,52.94,67556.5,10861.75
2019-11-13 20:00:00,46.22,63956.5,10229.75
2019-11-13 21:00:00,42.91,60530.0,9576.5
2019-11-13 22:00:00,41.47,57516.0,8773.75
2019-11-13 23:00:00,38.28,53237.25,7974.0
2019-11-14 00:00:00,37.6,49502.25,9176.0
2019-11-14 01:00:00,37.85,47460.5,8701.0
2019-11-14 02:00:00,36.51,46843.75,8295.75
2019-11-14 03:00:00,35.37,47394.5,8177.75
2019-11-14 04:00:00,35.77,48886.5,8286.25
2019-11-14 05:00:00,38.18,52335.0,8706.0
2019-11-14 06:00:00,45.31,59891.0,9297.5
2019-11-14 07:00:00,53.7,65345.75,10141.0
2019-11-14 08:00:00,52.32,67068.0,13200.75
2019-11-14 09:00:00,49.1,67445.75,16901.75
2019-11-14 10:00:00,47.24,68322.0,19211.0
2019-11-14 11:00:00,47.95,69333.0,19776.5
2019-11-14 12:00:00,48.64,68715.0,18931.25
2019-11-14 13:00:00,50.62,68129.5,16852.75
2019-11-14 14:00:00,53.7,67153.25,14039.0
2019-11-14 15:00:00,54.12,66738.25,11506.5
2019-11-14 16:00:00,56.15,66753.75,11604.75
2019-11-14 17:00:00,58.5,68820.5,14341.75
2019-11-14 18:00:00,49.8,68824.75,16637.5
2019-11-14 19:00:00,45.1,67130.5,17844.75
2019-11-14 20:00:00,41.71,63472.25,18389.5
2019-11-14 21:00:00,38.49,60106.5,18821.25
2019-11-14 22:00:00,38.65,57092.5,18961.75
2019-11-14 23:00:00,35.38,52897.5,19215.75
2019-11-15 00:00:00,29.65,48500.75,24514.75
2019-11-15 01:00:00,28.38,46515.5,25293.0
2019-11-15 02:00:00,28.32,45852.0,26372.5
2019-11-15 03:00:00,25.16,46333.0,27397.25
2019-11-15 04:00:00,25.41,47692.75,28287.0
2019-11-15 05:00:00,30.12,50839.75,28826.5
2019-11-15 06:00:00,34.1,58154.5,29119.0
2019-11-15 07:00:00,39.73,63792.25,29057.5
2019-11-15 08:00:00,40.86,66182.25,29579.0
2019-11-15 09:00:00,35.4,66392.75,30551.5
2019-11-15 10:00:00,35.76,66941.75,30838.0
2019-11-15 11:00:00,34.85,67668.75,30197.5
2019-11-15 12:00:00,36.13,67091.75,28568.75
2019-11-15 13:00:00,39.68,65785.25,26246.25
2019-11-15 14:00:00,42.0,64412.0,23428.25
2019-11-15 15:00:00,45.41,63856.75,20511.5
2019-11-15 16:00:00,49.0,64033.25,18691.5
2019-11-15 17:00:00,51.12,65995.75,17998.0
2019-11-15 18:00:00,45.91,65715.0,17153.5
2019-11-15 19:00:00,47.21,63820.5,15908.25
2019-11-15 20:00:00,42.92,60176.75,14365.0
2019-11-15 21:00:00,43.98,56916.0,12831.25
2019-11-15 22:00:00,40.04,54029.25,11512.5
2019-11-15 23:00:00,38.46,50479.0,10440.0
2019-11-16 00:00:00,36.98,48344.25,6314.5
2019-11-16 01:00:00,37.07,46131.0,5926.5
2019-11-16 02:00:00,36.53,44987.5,5750.0
2019-11-16 03:00:00,37.19,44884.0,5674.5
2019-11-16 04:00:00,37.32,45278.0,5527.0
2019-11-16 05:00:00,37.49,45644.25,5526.75
2019-11-16 06:00:00,38.42,46821.0,5854.5
2019-11-16 07:00:00,39.01,49461.0,6486.75
2019-11-16 08:00:00,42.47,52638.75,8338.5
2019-11-16 09:00:00,43.13,55410.25,11644.75
2019-11-16 10:00:00,41.51,56731.0,15092.75
2019-11-16 11:00:00,41.9,57510.75,17988.25
2019-11-16 12:00:00,38.97,56712.75,19869.5
2019-11-16 13:00:00,35.15,55256.5,20274.75
2019-11-16 14:00:00,34.98,54237.5,19206.5
2019-11-16 15:00:00,37.37,54143.75,17155.75
2019-11-16 16:00:00,41.25,55121.5,16036.0
2019-11-16 17:00:00,42.47,58264.25,16631.75
2019-11-16 18:00:00,42.2,58740.75,17226.0
2019-11-16 19:00:00,39.32,56780.5,17164.0
2019-11-16 20:00:00,35.37,53334.75,16622.0
2019-11-16 21:00:00,34.23,51075.25,15894.25
2019-11-16 22:00:00,34.3,49858.5,14925.75
2019-11-16 23:00:00,29.73,46979.0,13807.75
2019-11-17 00:00:00,29.06,43269.0,15389.5
2019-11-17 01:00:00,30.96,41288.25,14406.75
2019-11-17 02:00:00,31.59,40590.75,13589.0
2019-11-17 03:00:00,32.23,40545.25,12730.0
2019-11-17 04:00:00,32.86,40891.25,11889.25
2019-11-17 05:00:00,33.75,41098.0,11070.0
2019-11-17 06:00:00,32.49,41376.75,10310.5
2019-11-17 07:00:00,33.88,42848.5,9579.0
2019-11-17 08:00:00,36.85,45417.25,9554.5
2019-11-17 09:00:00,38.81,48312.75,10324.75
2019-11-17 10:00:00,39.72,50357.75,10925.5
2019-11-17 11:00:00,40.76,52328.5,11118.25
2019-11-17 12:00:00,40.15,51884.0,10976.25
2019-11-17 13:00:00,39.25,50265.25,10746.5
2019-11-17 14:00:00,39.06,49323.5,10619.5
2019-11-17 15:00:00,39.83,49385.25,10876.25
2019-11-17 16:00:00,41.15,50705.0,11813.25
2019-11-17 17:00:00,45.44,54206.25,13000.5
2019-11-17 18:00:00,43.67,55275.25,14084.25
2019-11-17 19:00:00,41.92,54181.25,14822.0
2019-11-17 20:00:00,37.18,52215.75,15197.5
2019-11-17 21:00:00,35.67,50843.5,15580.5
2019-11-17 22:00:00,35.06,50429.5,15816.0
2019-11-17 23:00:00,32.3,47668.5,16096.5
2019-11-18 00:00:00,24.76,45305.0,18062.5
2019-11-18 01:00:00,27.83,43865.5,17785.25
2019-11-18 02:00:00,26.31,43481.5,17349.0
2019-11-18 03:00:00,28.16,43899.0,16860.75
2019-11-18 04:00:00,29.68,45753.0,16271.0
2019-11-18 05:00:00,34.22,49449.25,15698.0
2019-11-18 06:00:00,41.34,57703.5,15174.75
2019-11-18 07:00:00,50.23,63766.0,14746.75
2019-11-18 08:00:00,49.86,66080.25,15113.25
2019-11-18 09:00:00,49.79,66708.5,16118.25
2019-11-18 10:00:00,48.38,67474.25,17300.25
2019-11-18 11:00:00,49.79,68297.75,18264.0
2019-11-18 12:00:00,48.81,67642.5,18776.75
2019-11-18 13:00:00,51.58,67251.5,18682.5
2019-11-18 14:00:00,49.8,66272.25,17984.25
2019-11-18 15:00:00,52.87,65580.5,16829.0
2019-11-18 16:00:00,55.0,64572.5,16709.0
2019-11-18 17:00:00,54.94,65378.5,18162.0
2019-11-18 18:00:00,43.67,65412.0,19866.5
2019-11-18 19:00:00,41.62,64394.5,21209.5
2019-11-18 20:00:00,35.9,62035.5,22053.25
2019-11-18 21:00:00,35.28,60001.0,22789.25
2019-11-18 22:00:00,33.89,57191.5,23420.0
2019-11-18 23:00:00,28.97,52877.0,24106.5
2019-11-19 00:00:00,27.75,51093.0,27043.25
2019-11-19 01:00:00,27.35,49130.5,27748.0
2019-11-19 02:00:00,24.53,48363.0,28165.25
2019-11-19 03:00:00,24.29,48769.5,28146.0
2019-11-19 04:00:00,27.73,50188.0,27898.75
2019-11-19 05:00:00,32.9,53512.75,27279.5
2019-11-19 06:00:00,38.36,60681.75,26680.0
2019-11-19 07:00:00,43.32,66070.25,25903.5
2019-11-19 08:00:00,44.86,67963.5,26240.5
2019-11-19 09:00:00,41.99,68372.5,27405.75
2019-11-19 10:00:00,41.7,69113.75,28007.5
2019-11-19 11:00:00,41.77,69845.0,27343.0
2019-11-19 12:00:00,41.96,69343.25,25237.25
2019-11-19 13:00:00,47.97,69007.5,21779.75
2019-11-19 14:00:00,53.95,68341.75,17153.25
2019-11-19 15:00:00,61.81,67884.5,12529.75
2019-11-19 16:00:00,70.43,68248.0,9526.25
2019-11-19 17:00:00,80.1,70580.75,8323.25
2019-11-19 18:00:00,76.09,70372.25,7268.0
2019-11-19 19:00:00,71.91,68707.0,6173.25
2019-11-19 20:00:00,58.97,65193.75,5135.0
2019-11-19 21:00:00,53.1,61704.75,4203.75
2019-11-19 22:00:00,43.34,58698.0,3409.75
2019-11-19 23:00:00,39.53,54627.5,2817.75
2019-11-20 00:00:00,38.77,50903.0,1728.25
2019-11-20 01:00:00,39.92,48996.25,1379.0
2019-11-20 02:00:00,39.7,48315.0,1249.25
2019-11-20 03:00:00,39.73,48623.0,1187.0
2019-11-20 04:00:00,39.5,50075.25,1196.5
2019-11-20 05:00:00,40.79,53357.5,1270.75
2019-11-20 06:00:00,51.77,60428.25,1377.75
2019-11-20 07:00:00,60.52,65493.5,1513.75
2019-11-20 08:00:00,68.9,66777.5,2326.75
2019-11-20 09:00:00,65.93,66746.0,4117.75
2019-11-20 10:00:00,61.02,67477.5,5968.5
2019-11-20 11:00:00,60.68,68127.75,7024.75
2019-11-20 12:00:00,59.12,67696.25,7053.0
2019-11-20 13:00:00,59.05,67582.5,6191.75
2019-11-20 14:00:00,59.82,66860.0,4777.0
2019-11-20 15:00:00,60.69,66876.0,3114.25
2019-11-20 16:00:00,63.29,67469.25,2253.75
2019-11-20 17:00:00,71.05,69678.0,2582.0
2019-11-20 18:00:00,63.5,69306.25,2998.5
2019-11-20 19:00:00,55.9,67653.25,3262.5
2019-11-20 20:00:00,53.95,64091.0,3382.75
2019-11-20 21:00:00,45.11,60921.75,3428.25
2019-11-20 22:00:00,40.76,58363.25,3397.0
2019-11-20 23:00:00,38.61,54556.75,3320.5
2019-11-21 00:00:00,38.62,49828.75,3000.75
2019-11-21 01:00:00,37.59,47924.75,3110.5
2019-11-21 02:00:00,37.05,47230.0,3307.5
2019-11-21 03:00:00,37.67,47730.75,3480.25
2019-11-21 04:00:00,38.39,49036.75,3714.0
2019-11-21 05:00:00,39.96,52187.5,3959.5
2019-11-21 06:00:00,45.59,59319.5,4233.0
2019-11-21 07:00:00,57.98,65185.0,4592.25
2019-11-21 08:00:00,58.4,67409.5,5249.75
2019-11-21 09:00:00,58.93,67470.0,6328.0
2019-11-21 10:00:00,59.16,67517.75,7406.75
2019-11-21 11:00:00,59.11,67996.0,8020.75
2019-11-21 12:00:00,56.28,67710.75,8141.0
2019-11-21 13:00:00,58.09,67297.25,7848.0
2019-11-21 14:00:00,57.32,66400.25,7298.5
2019-11-21 15:00:00,58.13,66131.0,6676.5
2019-11-21 16:00:00,59.86,66548.0,6553.0
2019-11-21 17:00:00,63.38,68659.0,7091.25
2019-11-21 18:00:00,55.58,68302.25,7561.0
2019-11-21 19:00:00,53.92,66615.75,7695.75
2019-11-21 20:00:00,50.06,62968.5,7479.75
2019-11-21 21:00:00,43.77,59791.25,7212.0
2019-11-21 22:00:00,40.13,57136.5,6940.25
2019-11-21 23:00:00,37.1,53243.0,6691.25
2019-11-22 00:00:00,35.3,50106.25,6771.25
2019-11-22 01:00:00,34.72,48271.5,6704.0
2019-11-22 02:00:00,35.73,47482.5,6768.5
2019-11-22 03:00:00,35.94,47901.25,6874.75
2019-11-22 04:00:00,35.59,49250.5,7113.25
2019-11-22 05:00:00,37.24,52289.0,7458.25
2019-11-22 06:00:00,41.22,59415.5,7880.0
2019-11-22 07:00:00,52.1,64719.25,8334.0
2019-11-22 08:00:00,52.79,66857.5,9330.25
2019-11-22 09:00:00,51.44,67344.5,11499.0
2019-11-22 10:00:00,50.9,67738.5,13511.0
2019-11-22 11:00:00,49.56,68122.5,14449.0
2019-11-22 12:00:00,47.87,67386.75,14288.75
2019-11-22 13:00:00,47.98,66079.0,13212.25
2019-11-22 14:00:00,49.03,65061.0,11681.75
2019-11-22 15:00:00,49.5,64718.25,10254.5
2019-11-22 16:00:00,49.04,65367.75,10535.5
2019-11-22 17:00:00,51.91,67167.75,12449.25
2019-11-22 18:00:00,45.75,66712.5,14112.5
2019-11-22 19:00:00,40.81,64784.75,15226.5
2019-11-22 20:00:00,39.56,61041.5,15916.0
2019-11-22 21:00:00,39.27,57990.75,16583.5
2019-11-22 22:00:00,38.32,55309.25,17237.5
2019-11-22 23:00:00,34.35,51820.25,18039.5
2019-11-23 00:00:00,32.31,48698.25,18076.75
2019-11-23 01:00:00,26.97,46635.0,19250.75
2019-11-23 02:00:00,26.15,45535.25,20728.0
2019-11-23 03:00:00,24.44,45452.25,21917.5
2019-11-23 04:00:00,22.89,45842.25,22956.75
2019-11-23 05:00:00,24.17,46310.25,23900.0
2019-11-23 06:00:00,26.47,47782.5,24784.0
2019-11-23 07:00:00,28.14,50726.75,25172.25
2019-11-23 08:00:00,33.76,54030.0,26410.0
2019-11-23 09:00:00,30.44,56712.25,29383.75
2019-11-23 10:00:00,30.31,58046.25,31989.5
2019-11-23 11:00:00,30.45,58661.75,33008.25
2019-11-23 12:00:00,29.9,58052.25,32636.5
2019-11-23 13:00:00,30.62,56679.0,31263.25
2019-11-23 14:00:00,32.4,55458.75,29057.25
2019-11-23 15:00:00,34.25,55176.25,26718.5
2019-11-23 16:00:00,39.01,56185.5,25850.0
2019-11-23 17:00:00,40.43,59034.75,26193.5
2019-11-23 18:00:00,40.02,59420.25,26196.0
2019-11-23 19:00:00,35.58,57571.75,25623.0
2019-11-23 20:00:00,30.19,54268.0,24496.0
2019-11-23 21:00:00,28.18,52060.5,23375.75
2019-11-23 22:00:00,29.6,50574.5,22261.25
2019-11-23 23:00:00,27.21,47416.25,21529.0
2019-11-24 00:00:00,13.15,44445.75,22632.0
2019-11-24 01:00:00,19.22,42332.25,21953.5
2019-11-24 02:00:00,13.28,41415.75,21287.0
2019-11-24 03:00:00,14.89,41339.5,20457.75
2019-11-24 04:00:00,10.19,41585.5,19637.0
2019-11-24 05:00:00,7.57,41797.75,18953.5
2019-11-24 06:00:00,19.09,41940.0,18241.25
2019-11-24 07:00:00,25.48,43878.0,17540.5
2019-11-24 08:00:00,30.45,46668.5,17890.5
2019-11-24 09:00:00,34.31,49541.75,19879.75
2019-11-24 10:00:00,37.55,51595.5,21421.75
2019-11-24 11:00:00,39.81,53828.0,21515.5
2019-11-24 12:00:00,39.81,53497.0,20374.0
2019-11-24 13:00:00,39.76,52026.75,17751.25
2019-11-24 14:00:00,40.05,51029.0,14260.25
2019-11-24 15:00:00,41.68,50821.5,10676.5
2019-11-24 16:00:00,45.01,52352.75,9292.75
2019-11-24 17:00:00,50.0,55352.5,9871.0
2019-11-24 18:00:00,51.77,56437.75,10327.0
2019-11-24 19:00:00,50.11,55171.25,10226.25
2019-11-24 20:00:00,49.96,53044.75,9148.25
2019-11-24 21:00:00,45.7,51510.75,7854.0
2019-11-24 22:00:00,44.64,51052.5,6735.75
2019-11-24 23:00:00,39.8,48230.5,5939.75
2019-11-25 00:00:00,38.19,45304.0,4019.0
2019-11-25 01:00:00,36.3,43599.25,3683.0
2019-11-25 02:00:00,36.02,43131.5,3566.25
2019-11-25 03:00:00,35.4,43897.75,3519.5
2019-11-25 04:00:00,35.38,45589.0,3502.25
2019-11-25 05:00:00,37.84,49459.75,3529.0
2019-11-25 06:00:00,50.0,58009.25,3638.5
2019-11-25 07:00:00,60.42,64173.25,3628.5
2019-11-25 08:00:00,58.37,66301.25,3978.5
2019-11-25 09:00:00,58.42,66606.25,4751.0
2019-11-25 10:00:00,57.3,67375.5,5347.75
2019-11-25 11:00:00,58.26,68097.5,5627.25
2019-11-25 12:00:00,58.77,67896.0,5450.75
2019-11-25 13:00:00,58.6,67639.25,4731.5
2019-11-25 14:00:00,57.05,66918.75,3789.25
2019-11-25 15:00:00,59.23,66404.25,2823.0
2019-11-25 16:00:00,58.4,66678.25,2545.0
2019-11-25 17:00:00,63.45,68589.5,3015.5
2019-11-25 18:00:00,59.36,68579.25,3510.5
2019-11-25 19:00:00,58.07,67120.5,3874.75
2019-11-25 20:00:00,53.93,63386.25,4058.75
2019-11-25 21:00:00,50.17,60279.5,4230.5
2019-11-25 22:00:00,46.36,57345.0,4361.75
2019-11-25 23:00:00,41.58,53095.0,4468.25
2019-11-26 00:00:00,39.07,51268.25,4962.75
2019-11-26 01:00:00,38.43,49327.75,5174.75
2019-11-26 02:00:00,36.2,48464.0,5647.75
2019-11-26 03:00:00,35.91,48860.75,6180.5
2019-11-26 04:00:00,35.98,50215.25,6777.5
2019-11-26 05:00:00,38.01,53366.5,7428.25
2019-11-26 06:00:00,45.21,60663.25,8124.25
2019-11-26 07:00:00,53.44,66401.0,8826.75
2019-11-26 08:00:00,54.79,68399.0,9713.0
2019-11-26 09:00:00,54.58,68889.5,10997.25
2019-11-26 10:00:00,54.79,69522.25,12119.75
2019-11-26 11:00:00,54.05,70337.25,12707.25
2019-11-26 12:00:00,52.91,69928.5,12740.25
2019-11-26 13:00:00,52.59,69515.75,12193.5
2019-11-26 14:00:00,52.99,68635.25,11205.0
2019-11-26 15:00:00,52.34,68283.5,10120.0
2019-11-26 16:00:00,52.43,68665.25,9859.5
2019-11-26 17:00:00,54.55,70615.75,10536.25
2019-11-26 18:00:00,54.52,70492.25,11300.75
2019-11-26 19:00:00,52.9,68943.25,11965.0
2019-11-26 20:00:00,47.51,65209.0,12367.75
2019-11-26 21:00:00,43.53,61779.0,12683.0
2019-11-26 22:00:00,42.28,58976.0,12895.25
2019-11-26 23:00:00,37.74,54853.0,13101.25
2019-11-27 00:00:00,36.2,50193.0,14496.0
2019-11-27 01:00:00,35.32,48318.0,14201.75
2019-11-27 02:00:00,32.84,47535.25,14458.75
2019-11-27 03:00:00,30.23,47991.75,14665.75
2019-11-27 04:00:00,31.65,49369.5,15043.75
2019-11-27 05:00:00,34.8,52891.25,15880.25
2019-11-27 06:00:00,41.94,60524.25,17099.75
2019-11-27 07:00:00,50.68,66327.75,18662.75
2019-11-27 08:00:00,50.54,68318.0,20691.5
2019-11-27 09:00:00,46.32,68510.5,23020.0
2019-11-27 10:00:00,43.94,69269.75,25045.0
2019-11-27 11:00:00,43.93,69904.75,26288.5
2019-11-27 12:00:00,44.12,69487.0,26880.5
2019-11-27 13:00:00,43.87,68999.5,26598.0
2019-11-27 14:00:00,43.21,68275.5,25717.5
2019-11-27 15:00:00,43.41,67990.75,24919.0
2019-11-27 16:00:00,43.71,68452.5,25172.75
2019-11-27 17:00:00,46.6,70117.75,26560.0
2019-11-27 18:00:00,43.38,69711.0,28282.0
2019-11-27 19:00:00,38.96,68124.5,29543.25
2019-11-27 20:00:00,34.47,64416.5,30399.0
2019-11-27 21:00:00,33.69,61057.75,31141.0
2019-11-27 22:00:00,28.6,57978.75,31616.0
2019-11-27 23:00:00,25.58,53726.5,32267.0
2019-11-28 00:00:00,25.24,50969.5,32163.25
2019-11-28 01:00:00,21.23,48931.5,32719.5
2019-11-28 02:00:00,5.32,48158.0,33507.5
2019-11-28 03:00:00,1.94,48501.75,33958.25
2019-11-28 04:00:00,11.75,49944.25,34369.75
2019-11-28 05:00:00,23.53,53375.5,34847.75
2019-11-28 06:00:00,29.82,60900.25,35527.0
2019-11-28 07:00:00,34.14,66602.25,35935.5
2019-11-28 08:00:00,40.38,68434.0,36658.0
2019-11-28 09:00:00,39.34,68880.5,38156.75
2019-11-28 10:00:00,38.52,69638.0,39732.25
2019-11-28 11:00:00,38.16,70391.5,40748.75
2019-11-28 12:00:00,35.44,69950.25,40899.25
2019-11-28 13:00:00,35.24,69573.5,40135.75
2019-11-28 14:00:00,35.7,68586.75,38744.5
2019-11-28 15:00:00,36.23,68264.0,37371.25
2019-11-28 16:00:00,38.05,68838.75,36491.5
2019-11-28 17:00:00,40.43,70562.75,36301.75
2019-11-28 18:00:00,40.58,70096.5,36126.25
2019-11-28 19:00:00,39.95,68496.25,35622.75
2019-11-28 20:00:00,36.16,64857.25,35092.75
2019-11-28 21:00:00,30.9,61477.5,34623.25
2019-11-28 22:00:00,28.46,58552.5,34120.25
2019-11-28 23:00:00,25.17,54525.75,33843.0
2019-11-29 00:00:00,23.95,51846.75,32709.5
2019-11-29 01:00:00,21.27,49715.75,32311.5
2019-11-29 02:00:00,11.79,48827.25,32141.5
2019-11-29 03:00:00,14.2,49141.25,31711.25
2019-11-29 04:00:00,27.56,50596.75,31181.0
2019-11-29 05:00:00,27.5,53960.75,30465.5
2019-11-29 06:00:00,39.86,61524.75,29946.25
2019-11-29 07:00:00,45.08,66901.5,29296.25
2019-11-29 08:00:00,45.89,68753.5,29136.25
2019-11-29 09:00:00,42.69,69327.75,29915.0
2019-11-29 10:00:00,42.42,69966.25,30688.25
2019-11-29 11:00:00,42.29,70645.0,30910.0
2019-11-29 12:00:00,41.65,69788.25,30492.0
2019-11-29 13:00:00,42.22,68366.5,28869.5
2019-11-29 14:00:00,47.91,66890.0,25702.25
2019-11-29 15:00:00,51.04,66307.25,22081.0
2019-11-29 16:00:00,52.14,66988.75,19779.5
2019-11-29 17:00:00,54.05,69173.0,18713.0
2019-11-29 18:00:00,55.36,68749.25,17764.5
2019-11-29 19:00:00,53.11,66872.25,16931.0
2019-11-29 20:00:00,52.01,62906.25,16075.25
2019-11-29 21:00:00,46.44,59393.25,15332.5
2019-11-29 22:00:00,42.24,56943.0,14678.25
2019-11-29 23:00:00,39.28,53354.75,14323.0
2019-11-30 00:00:00,36.29,51144.0,15086.75
2019-11-30 01:00:00,35.96,48607.75,14563.0
2019-11-30 02:00:00,35.99,47309.0,14174.5
2019-11-30 03:00:00,35.39,47066.25,13765.5
2019-11-30 04:00:00,35.39,47357.5,13335.75
2019-11-30 05:00:00,36.03,47655.0,12821.0
2019-11-30 06:00:00,36.56,49276.25,12331.5
2019-11-30 07:00:00,39.07,52497.75,11745.25
2019-11-30 08:00:00,42.29,55791.0,11829.0
2019-11-30 09:00:00,45.35,58383.25,13541.5
2019-11-30 10:00:00,44.0,59504.25,15271.75
2019-11-30 11:00:00,42.7,60114.0,16062.5
2019-11-30 12:00:00,41.5,59282.0,15628.0
2019-11-30 13:00:00,40.77,57858.5,13837.75
2019-11-30 14:00:00,41.14,56571.0,10853.75
2019-11-30 15:00:00,43.02,56388.5,7525.0
2019-11-30 16:00:00,48.99,57714.25,5799.75
2019-11-30 17:00:00,52.9,60619.5,5682.0
2019-11-30 18:00:00,53.1,61041.5,5490.5
2019-11-30 19:00:00,50.01,59406.75,5267.5
2019-11-30 20:00:00,47.35,56122.5,5036.75
2019-11-30 21:00:00,42.42,53437.75,4847.0
2019-11-30 22:00:00,41.94,52236.75,4658.0
2019-11-30 23:00:00,40.13,49252.25,4487.0
2019-12-01 00:00:00,38.55,45426.75,4523.25
